gaugeID,Lat,Lon,Row_Lon,Col_Lat,Area/m2 
04199500,41.032696,-82.330444,10,16,1.1909393961e+08
04199500,41.152637,-82.257507,11,16,7.0516638358e+06
04199500,40.969559,-82.568726,9,17,4.4588199929e+07
04199500,41.089767,-82.496338,10,17,1.6833024658e+08
04199500,41.209900,-82.423584,11,17,1.6012041281e+08
04199500,41.329945,-82.350464,12,17,1.0964840341e+08
04199500,41.449890,-82.276978,13,17,111000.3824509308
04200500,41.037392,-81.926178,11,14,1.5775848072e+07
04200500,40.975384,-82.164825,10,15,6.5471614734e+07
04200500,41.095139,-82.091675,11,15,2.2219172678e+08
04200500,41.214802,-82.018188,12,15,1.3451637994e+08
04200500,41.334366,-81.944336,13,15,8.7982146627e+06
04200500,41.032696,-82.330444,10,16,7.1810156233e+07
04200500,41.152637,-82.257507,11,16,2.0337082687e+08
04200500,41.272495,-82.184204,12,16,1.7980383788e+08
04200500,41.392250,-82.110504,13,16,6.0252969618e+07
04207200,41.159290,-81.447571,13,12,6.7595075162e+06
04207200,41.278198,-81.372742,14,12,1.2448245862e+08
04207200,41.397026,-81.297577,15,12,665755.6463864958
04207200,41.336990,-81.538239,14,13,5.7230091546e+07
04207200,41.456009,-81.463226,15,13,3.7202389699e+07
04208504,40.922787,-81.192627,12,10,1.6508820794e+07
04208504,41.041393,-81.117859,13,10,5.7241336386e+06
04208504,40.862759,-81.431396,11,11,2.9369175917e+06
04208504,40.981667,-81.357147,12,11,1.8271861761e+08
04208504,41.100456,-81.282562,13,11,1.9028474785e+08
04208504,41.219173,-81.207581,14,11,8.8047554132e+07
04208504,41.337807,-81.132202,15,11,9.6413394041e+07
04208504,41.456348,-81.056458,16,11,9.1725306291e+07
04208504,41.574810,-80.980316,17,11,1.2835673760e+07
04208504,41.040295,-81.521973,12,12,1.5438616592e+08
04208504,41.159290,-81.447571,13,12,2.2366278371e+08
04208504,41.278198,-81.372742,14,12,1.7941423928e+08
04208504,41.397026,-81.297577,15,12,8.5348533873e+07
04208504,41.515766,-81.221985,16,12,9.3931295675e+07
04208504,41.634418,-81.146027,17,12,3.5141473832e+07
04208504,41.098701,-81.687073,12,13,4.3090401561e+07
04208504,41.217888,-81.612854,13,13,1.8819766108e+08
04208504,41.336990,-81.538239,14,13,2.2378257199e+08
04208504,41.456009,-81.463226,15,13,6.6285134984e+07
04208504,41.276245,-81.778442,13,14,1.3908555228e+07
04208504,41.395538,-81.704010,14,14,2.0603422240e+08
04208504,41.514751,-81.629181,15,14,1.5686577716e+07
04208504,41.453854,-81.870056,14,15,1.5835488454e+07
04209000,41.219173,-81.207581,14,11,866637.8721386269
04209000,41.278198,-81.372742,14,12,4.4245166261e+07
04209000,41.397026,-81.297577,15,12,1.3832045281e+08
04209000,41.515766,-81.221985,16,12,1.1580954881e+08
04209000,41.634418,-81.146027,17,12,7.0841455911e+06
04209000,41.336990,-81.538239,14,13,36237.7417225428
04209000,41.456009,-81.463226,15,13,1.1424410362e+08
04209000,41.574944,-81.387817,16,13,1.7961682168e+08
04209000,41.693794,-81.312042,17,13,2.2731441128e+07
04212100,41.336807,-80.726318,16,9,1.0698669207e+07
04212100,41.572830,-80.572968,18,9,4.9459553915e+06
04212100,41.690693,-80.495697,19,9,1.3884786095e+06
04212100,41.278347,-80.967163,15,10,6.5216784130e+07
04212100,41.396698,-80.891235,16,10,2.1225357205e+08
04212100,41.514957,-80.814941,17,10,1.7509624082e+08
04212100,41.633114,-80.738220,18,10,2.0395055013e+08
04212100,41.751175,-80.661133,19,10,9.2976912458e+07
04212100,41.337807,-81.132202,15,11,3.9057657150e+07
04212100,41.456348,-81.056458,16,11,1.3178527177e+08
04212100,41.574810,-80.980316,17,11,2.1060265198e+08
04212100,41.693161,-80.903809,18,11,2.1987041727e+08
04212100,41.811424,-80.826874,19,11,8.6790179183e+07
04212100,41.515766,-81.221985,16,12,1.3932405151e+07
04212100,41.634418,-81.146027,17,12,1.8141612153e+08
04212100,41.752964,-81.069672,18,12,1.0756932016e+08
04212100,41.693794,-81.312042,17,13,4.6251249171e+07
04212100,41.812538,-81.235870,18,13,1.1019389833e+06
04213000,41.629974,-80.330566,19,8,3.0400519498e+07
04213000,41.747562,-80.252716,20,8,3.1704008870e+07
04213000,41.865047,-80.174469,21,8,5.1847810717e+06
04213000,41.690693,-80.495697,19,9,9.9629173383e+06
04213000,41.808479,-80.418030,20,9,1.8777473743e+08
04213000,41.926174,-80.339935,21,9,1.1338634345e+08
04213000,41.869160,-80.583618,20,10,9.6004724165e+07
04213000,41.987049,-80.505737,21,10,1.0859801708e+07
04213000,41.929604,-80.749542,20,11,5.0679955397e+06
04213500,42.355476,-78.375519,29,1,2.9279075116e+07
04213500,42.470615,-78.292419,30,1,1.0821326639e+08
04213500,42.585655,-78.208923,31,1,1.3408130596e+07
04213500,42.304436,-78.622467,28,2,4.5778624842e+07
04213500,42.419888,-78.539978,29,2,1.2416468242e+08
04213500,42.535240,-78.457062,30,2,1.9555456449e+08
04213500,42.650486,-78.373718,31,2,5.2217526158e+07
04213500,42.252659,-78.869019,27,3,2.6991096569e+07
04213500,42.368416,-78.787109,28,3,2.1866018479e+08
04213500,42.484070,-78.704773,29,3,2.1650387490e+08
04213500,42.599636,-78.622009,30,3,4.0384200887e+07
04213500,42.432152,-78.952087,28,4,8.7662466871e+07
04213500,42.548019,-78.869934,29,4,3.0304097124e+06
04213500,42.663795,-78.787323,30,4,111945.3054328561
04214500,42.535240,-78.457062,30,2,1.0485436133e+07
04214500,42.650486,-78.373718,31,2,1.1273446231e+08
04214500,42.765621,-78.289948,32,2,2.1474096268e+06
04214500,42.599636,-78.622009,30,3,61086.9532578588
04214500,42.715084,-78.538818,31,3,1.4392428247e+08
04214500,42.830433,-78.455200,32,3,3.1839683154e+07
04214500,42.779453,-78.704285,31,4,4.3816500137e+07
04214500,42.895020,-78.620819,32,4,3.3840698501e+07
04214500,42.843582,-78.870087,31,5,1.3250504542e+06
04215000,42.650486,-78.373718,31,2,1.8898512844e+06
04215000,42.765621,-78.289948,32,2,3.8571050573e+07
04215000,42.715084,-78.538818,31,3,66795.5496435761
04215000,42.830433,-78.455200,32,3,1.3523187999e+08
04215000,42.895020,-78.620819,32,4,5.8182595888e+07
04215500,42.535240,-78.457062,30,2,1.5725907071e+07
04215500,42.599636,-78.622009,30,3,1.4412130181e+08
04215500,42.715084,-78.538818,31,3,7.8181988581e+07
04215500,42.663795,-78.787323,30,4,2.0187309684e+07
04215500,42.779453,-78.704285,31,4,1.1944720557e+08
04215500,42.843582,-78.870087,31,5,4.0204207609e+06
